SITE,STAGE,TRANSECT_POINT,NORTHING,EASTING,ENVIRON,GPP,ER,NEP,DIST_FPL,LOCATION,CAT_Z,CLASS_Z,ACTUAL_Z,FP_Z,MIXING_Z,DATE,D13C_CH4,MEAN_D13_CH4,SE_D13C_CH4,MEAN_FRAC_1,TOT_FRAC,MOX_FRAC,MPROD_FRAC,MEAN_FRAC_2,D13C_CO2,WATER_T,DT_DZ,WATER_TK,COND,PH,WIND_ONSITE,ORP,REDOX_ORP,CHL,O2_PERCENT,O2,DO2_DZ,DIC,PCO2_old,PCO2,DPCO2_DZ,PCH4,DPCH4_DZ,PN2O,KH_PCO2,KH_PCH4,KH_PN2O,D13C_DIC,D18O_O2,O2_Ar,MOX,MPROD,MCARB,interpT,Sc_CH4,CH4_molL,gradConcCH4,Sc_CO2,CO2_molL,gradConcCO2,ScCH4,ScCO2,avg_wind_speed_ms,sd_wind_speed_ms,avg_mcCH4_k,sd_mcCH4_k,diffCH4,sdCH4,avg_mcCO2_k,sd_mcCO2_k,avg_k600,sd_k600,diffCO2,sdCO2
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,2,NA,0.25,1.25,0.38,2015-11-04 00:00:00,-34.85,-34.665,0.103519724,0.06,NA,NA,NA,0.062171854,-42.5,29.64,-0.30896921,302.79,0.012,6.4,0.6,-11.2,Sulfate reduction,20.7,6.5,0.49,-0.341900937,NA,209780.23,20978.023,475.2663632,20073.08,1456.394288,NA,0.030066508,0.00131,0.021322231,NA,NA,NA,NA,NA,NA,86,518.1770203,2.63E-05,0.000421746,367.6617613,0.000630736,0.027229396,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,232.7222257,46.21330451,3.829825,0.7678807,2.778621,0.5439795,18739.88074,3757.349942
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,2,NA,0.25,1.25,0.38,2015-11-04 00:00:00,-34.653,NA,NA,NA,NA,NA,NA,NA,-42.223,29.64,-0.30896921,302.79,0.012,6.4,0.6,-11.2,Sulfate reduction,20.7,6.5,0.49,-0.341900937,NA,208371.91,20837.191,475.2663632,19603.97,1456.394288,NA,0.030066508,0.00131,0.021322231,NA,NA,NA,NA,NA,NA,86,518.1770203,2.57E-05,0.000411889,367.6617613,0.000626502,0.027043043,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,227.282995,45.13319785,3.829825,0.7678807,2.778621,0.5439795,18611.62863,3731.635368
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,2,NA,0.25,1.25,0.38,2015-11-04 00:00:00,-34.492,NA,NA,NA,NA,NA,NA,NA,-42.102,29.64,-0.30896921,302.79,0.012,6.4,0.6,-11.2,Sulfate reduction,20.7,6.5,0.49,-0.341900937,NA,210146.86,21014.686,475.2663632,19613.33,1456.394288,NA,0.030066508,0.00131,0.021322231,NA,NA,NA,NA,NA,NA,86,518.1770203,2.57E-05,0.000412085,367.6617613,0.000631838,0.027277909,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,227.3915222,45.15474887,3.829825,0.7678807,2.778621,0.5439795,18773.2688,3764.044255
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,3,NA,0.5,1.25,0.38,2015-11-04 00:00:00,-35.684,-35.86533333,0.09113604,-0.027,NA,NA,NA,-0.027969813,-43.112,29.41,-0.30896921,302.56,0.012,6.4,0.6,-63.8,Sulfate reduction,24.3,5.6,0.42,-0.341900937,NA,193422.55,19342.255,475.2663632,17339.23,1456.394288,NA,0.030240759,0.001315,0.021453788,NA,NA,NA,NA,NA,NA,86,520.1698753,2.28E-05,0.000365691,372.7879369,0.000584924,0.025210168,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,201.7910825,40.07108781,3.829825,0.7678807,2.778621,0.5439795,17350.20256,3478.719181
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,3,NA,0.5,1.25,0.38,2015-11-04 00:00:00,-35.972,NA,NA,NA,NA,NA,NA,NA,-43.799,29.41,-0.30896921,302.56,0.012,6.4,0.6,-63.8,Sulfate reduction,24.3,5.6,0.42,-0.341900937,NA,210081.62,21008.162,475.2663632,18253.54,1456.394288,NA,0.030240759,0.001315,0.021453788,NA,NA,NA,NA,NA,NA,86,520.1698753,2.40E-05,0.000384977,372.7879369,0.000635303,0.027427316,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,212.4327753,42.18428431,3.829825,0.7678807,2.778621,0.5439795,18876.09395,3784.660719
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,3,NA,0.5,1.25,0.38,2015-11-04 00:00:00,-35.94,NA,NA,NA,NA,NA,NA,NA,-42.408,29.41,-0.30896921,302.56,0.012,6.4,0.6,-63.8,Sulfate reduction,24.3,5.6,0.42,-0.341900937,NA,224706.64,22470.664,475.2663632,21672.56,1456.394288,NA,0.030240759,0.001315,0.021453788,NA,NA,NA,NA,NA,NA,86,520.1698753,2.85E-05,0.000457093,372.7879369,0.00067953,0.029373754,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,252.226894,50.08648496,3.829825,0.7678807,2.778621,0.5439795,20215.67606,4053.247208
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,5,Bottom,1,1.25,0.38,2015-11-04 00:00:00,-35.473,-35.326,0.087899564,NA,NA,NA,NA,NA,-39.663,29.3,-0.30896921,302.45,0.012,6.39,0.6,-110.4,Sulfate reduction,25.3,5,0.38,-0.341900937,NA,215619.16,21561.916,475.2663632,17604.96,1456.394288,NA,0.030324686,0.001317,0.021517157,-11.27,27.04,3.85,-1.12,-1.12,-0.84,86,521.1339978,2.32E-05,0.000371861,375.2321838,0.000653858,0.028242469,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,205.1955358,40.74713427,3.829825,0.7678807,2.778621,0.5439795,19437.10059,3897.142666
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,5,Bottom,1,1.25,0.38,2015-11-04 00:00:00,-35.169,NA,NA,NA,NA,NA,NA,NA,-40.684,29.3,-0.30896921,302.45,0.012,6.39,0.6,-110.4,Sulfate reduction,25.3,5,0.38,-0.341900937,NA,205271.54,20527.154,475.2663632,19187.52,1456.394288,NA,0.030324686,0.001317,0.021517157,-10.7,25.83,4.31,-1.16,-1.16,-0.87,86,521.1339978,2.53E-05,0.000405292,375.2321838,0.000622479,0.026861487,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,223.6430331,44.41038477,3.829825,0.7678807,2.778621,0.5439795,18486.67753,3706.582646
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,5,Bottom,1,1.25,0.38,2015-11-04 00:00:00,-35.336,NA,NA,NA,NA,NA,NA,NA,-40.783,29.3,-0.30896921,302.45,0.012,6.39,0.6,-110.4,Sulfate reduction,25.3,5,0.38,-0.341900937,NA,215002.7,21500.27,475.2663632,17880.86,1456.394288,NA,0.030324686,0.001317,0.021517157,-11.65,26.03,4.14,-1.18,-1.18,-0.89,86,521.1339978,2.35E-05,0.000377689,375.2321838,0.000651989,0.028160197,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,208.4116315,41.38577723,3.829825,0.7678807,2.778621,0.5439795,19380.47909,3885.790043
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,6,Sediment,1.25,1.25,0.38,2015-11-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,3.04,2.27,86,NA,NA,NA,NA,NA,NA,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,NA,NA,3.829825,0.7678807,2.778621,0.5439795,NA,NA
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,6,Sediment,1.25,1.25,0.38,2015-11-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.66,3.82,2.86,86,NA,NA,NA,NA,NA,NA,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,NA,NA,3.829825,0.7678807,2.778621,0.5439795,NA,NA
PrKo.6,High,6,13.04305,103.66675,Floodplain,1.057889,-22.430719,-21.37283,5150,Northwest,6,Sediment,1.25,1.25,0.38,2015-11-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46,3.65,2.73,86,NA,NA,NA,NA,NA,NA,519.2996794,370.5618506,3.323589744,1.783402259,3.070699,0.6097705,NA,NA,3.829825,0.7678807,2.778621,0.5439795,NA,NA
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,1,Surface,0.1,1.5,0.5,2016-03-03 00:00:00,-57.257,-57.83,1.937810362,-0.262,0.09,0.375,-0.285,-0.277780726,-36.875,29.94,-2.579571248,303.09,0.016,6.58,1.2,254.6,Manganese reduction,20.6,NA,NA,NA,NA,253891.02,25389.102,8867.765237,5.8,49.46666667,NA,0.029841702,0.001304,0.021152533,-6.68,23.34,20.66,0,0,0,365,515.6210347,7.56E-09,8.37E-08,360.939771,0.000757654,0.03281902,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.041035343,0.006321731,3.465524,0.5518677,2.473078,0.3871569,20438.28277,3254.69629
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,1,Surface,0.1,1.5,0.5,2016-03-03 00:00:00,-61.436,NA,NA,NA,0.09,0.375,-0.285,NA,-37.091,29.94,-2.579571248,303.09,0.016,6.58,1.2,254.6,Manganese reduction,20.6,NA,NA,NA,NA,253879.9,25387.99,8867.765237,5.8,49.46666667,NA,0.029841702,0.001304,0.021152533,-11.04,22.68,20.86,0,0,0,365,515.6210347,7.56E-09,8.37E-08,360.939771,0.000757621,0.032817559,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.041035343,0.006321731,3.465524,0.5518677,2.473078,0.3871569,20437.37328,3254.551458
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,1,Surface,0.1,1.5,0.5,2016-03-03 00:00:00,-54.797,NA,NA,NA,0.09,0.375,-0.285,NA,-37.135,29.94,-2.579571248,303.09,0.016,6.58,1.2,254.6,Manganese reduction,20.6,NA,NA,NA,NA,259524.76,25952.476,8867.765237,5.8,49.46666667,NA,0.029841702,0.001304,0.021152533,-10.31,20.57,22.6,0,0,0,365,515.6210347,7.56E-09,8.37E-08,360.939771,0.000774466,0.033558918,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.041035343,0.006321731,3.465524,0.5518677,2.473078,0.3871569,20899.05952,3328.072727
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,2,NA,0.5,1.5,0.5,2016-03-03 00:00:00,-53.095,-52.59566667,0.432173319,0.115,NA,NA,NA,0.121384288,-36.776,27.39,-2.579571248,300.54,0.016,6.54,1.2,292.8,Nitrate reduction,21.2,NA,NA,NA,NA,335915.26,33591.526,8867.765237,5.8,49.46666667,NA,0.031845067,0.001359,0.022665852,-10.35,24.55,15.93,NA,NA,NA,365,539.3056174,7.88E-09,8.72E-08,417.2682725,0.001069724,0.04651797,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.042766128,0.006588369,3.465524,0.5518677,2.473078,0.3871569,28969.4034,4613.235408
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,2,NA,0.5,1.5,0.5,2016-03-03 00:00:00,-52.957,NA,NA,NA,NA,NA,NA,NA,-37.388,27.39,-2.579571248,300.54,0.016,6.54,1.2,292.8,Nitrate reduction,21.2,NA,NA,NA,NA,279150.69,27915.069,8867.765237,5.8,49.46666667,NA,0.031845067,0.001359,0.022665852,NA,NA,NA,NA,NA,NA,365,539.3056174,7.88E-09,8.72E-08,417.2682725,0.000888957,0.038562408,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.042766128,0.006588369,3.465524,0.5518677,2.473078,0.3871569,24015.01918,3824.27402
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,2,NA,0.5,1.5,0.5,2016-03-03 00:00:00,-51.735,NA,NA,NA,NA,NA,NA,NA,-36.834,27.39,-2.579571248,300.54,0.016,6.54,1.2,292.8,Nitrate reduction,21.2,NA,NA,NA,NA,265781.48,26578.148,8867.765237,5.8,49.46666667,NA,0.031845067,0.001359,0.022665852,NA,NA,NA,NA,NA,NA,365,539.3056174,7.88E-09,8.72E-08,417.2682725,0.000846383,0.036688711,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.042766128,0.006588369,3.465524,0.5518677,2.473078,0.3871569,22848.16099,3638.457577
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,3,NA,0.75,1.5,0.5,2016-03-03 00:00:00,-43.287,-54.89566667,5.832862657,0.26,NA,NA,NA,0.275348789,-32.347,26.93,-2.579571248,300.08,0.016,6.67,1.2,224.2,Manganese reduction,20.6,NA,NA,NA,NA,268725.59,26872.559,8867.765237,5.8,49.46666667,NA,0.03222982,0.00137,0.022956758,NA,NA,NA,NA,NA,NA,365,544.1780388,7.95E-09,8.79E-08,427.3894453,0.000866098,0.037549588,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043112285,0.006641696,3.465524,0.5518677,2.473078,0.3871569,23384.27822,3723.831616
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,3,NA,0.75,1.5,0.5,2016-03-03 00:00:00,-61.698,NA,NA,NA,NA,NA,NA,NA,-32.085,26.93,-2.579571248,300.08,0.016,6.67,1.2,224.2,Manganese reduction,20.6,NA,NA,NA,NA,311827.27,31182.727,8867.765237,5.8,49.46666667,NA,0.03222982,0.00137,0.022956758,NA,NA,NA,NA,NA,NA,365,544.1780388,7.95E-09,8.79E-08,427.3894453,0.001005014,0.043663278,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043112285,0.006641696,3.465524,0.5518677,2.473078,0.3871569,27191.62332,4330.132649
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,3,NA,0.75,1.5,0.5,2016-03-03 00:00:00,-59.702,NA,NA,NA,NA,NA,NA,NA,-31.729,26.93,-2.579571248,300.08,0.016,6.67,1.2,224.2,Manganese reduction,20.6,NA,NA,NA,NA,298278.9,29827.89,8867.765237,5.8,49.46666667,NA,0.03222982,0.00137,0.022956758,NA,NA,NA,NA,NA,NA,365,544.1780388,7.95E-09,8.79E-08,427.3894453,0.000961348,0.041741531,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043112285,0.006641696,3.465524,0.5518677,2.473078,0.3871569,25994.84119,4139.550966
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,4,NA,1,1.5,0.5,2016-03-03 00:00:00,-52.397,-60.10033333,7.126341589,-0.023,NA,NA,NA,-0.024222444,-37.847,26.84,-2.579571248,299.99,0.016,6.75,1.2,280.4,Nitrate reduction,20.6,NA,NA,NA,NA,228806.04,22880.604,8867.765237,5.8,49.46666667,NA,0.032305977,0.001372,0.023014349,NA,NA,NA,NA,NA,NA,365,545.1579885,7.96E-09,8.80E-08,429.3745836,0.00073918,0.031962609,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043175222,0.006651392,3.465524,0.5518677,2.473078,0.3871569,19904.94673,3169.765141
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,4,NA,1,1.5,0.5,2016-03-03 00:00:00,-74.337,NA,NA,NA,NA,NA,NA,NA,-37.611,26.84,-2.579571248,299.99,0.016,6.75,1.2,280.4,Nitrate reduction,20.6,NA,NA,NA,NA,226078.01,22607.801,8867.765237,5.8,49.46666667,NA,0.032305977,0.001372,0.023014349,NA,NA,NA,NA,NA,NA,365,545.1579885,7.96E-09,8.80E-08,429.3745836,0.000730367,0.031574742,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043175222,0.006651392,3.465524,0.5518677,2.473078,0.3871569,19663.39943,3131.299918
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,4,NA,1,1.5,0.5,2016-03-03 00:00:00,-53.567,NA,NA,NA,NA,NA,NA,NA,-38.42,26.84,-2.579571248,299.99,0.016,6.75,1.2,280.4,Nitrate reduction,20.6,NA,NA,NA,NA,216655.59,21665.559,8867.765237,5.8,49.46666667,NA,0.032305977,0.001372,0.023014349,-7.89,26.46,17.11,NA,NA,NA,365,545.1579885,7.96E-09,8.80E-08,429.3745836,0.000699927,0.030235075,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043175222,0.006651392,3.465524,0.5518677,2.473078,0.3871569,18829.11238,2998.443797
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,5,Bottom,1.25,1.5,0.5,2016-03-03 00:00:00,-60.319,-59.645,0.835400702,NA,NA,NA,NA,NA,-37.86,26.83,-2.579571248,299.98,0.016,6.74,1.2,-32.1,Sulfate reduction,20.6,NA,NA,NA,NA,445156.97,44515.697,8867.765237,5.8,49.46666667,NA,0.032314457,0.001372,0.023020762,-11.23,26.6,17.01,0,0,0,365,545.2674292,7.96E-09,8.80E-08,429.5952768,0.001438501,0.062739547,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,0.043175222,0.006651392,3.465524,0.5518677,2.473078,0.3871569,39071.50789,6221.946002
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,5,Bottom,1.25,1.5,0.5,2016-03-03 00:00:00,-57.984,NA,NA,NA,NA,NA,NA,NA,-38.192,26.83,-2.579571248,299.98,0.016,6.74,1.2,-32.1,Sulfate reduction,20.6,NA,NA,NA,NA,410558.21,41055.821,8867.765237,115.54,49.46666667,NA,0.032314457,0.001372,0.023020762,-11.51,26.81,16.99,0,0,0,365,545.2674292,1.59E-07,2.50E-06,429.5952768,0.001326697,0.057819052,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,1.227687452,0.189132338,3.465524,0.5518677,2.473078,0.3871569,36007.23414,5733.975436
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,5,Bottom,1.25,1.5,0.5,2016-03-03 00:00:00,-60.632,NA,NA,NA,NA,NA,NA,NA,-38.743,26.83,-2.579571248,299.98,0.016,6.74,1.2,-32.1,Sulfate reduction,20.6,NA,NA,NA,NA,401035.46,40103.546,8867.765237,118.1,49.46666667,NA,0.032314457,0.001372,0.023020762,-11.08,26.28,17.07,0,0,0,365,545.2674292,1.62E-07,2.56E-06,429.5952768,0.001295924,0.056464765,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,1.255319594,0.193389229,3.465524,0.5518677,2.473078,0.3871569,35163.84227,5599.669417
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,6,Sediment,1.5,1.5,0.5,2016-03-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.38,0.79,365,NA,NA,NA,NA,NA,NA,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,NA,NA,3.465524,0.5518677,2.473078,0.3871569,NA,NA
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,6,Sediment,1.5,1.5,0.5,2016-03-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.37,89.425,73.66,365,NA,NA,NA,NA,NA,NA,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,NA,NA,3.465524,0.5518677,2.473078,0.3871569,NA,NA
AnRe.1,Falling,1,12.65388,104.16687,Pelagic,1.196188,-3.887985,-2.691797,-1960,Central,6,Sediment,1.5,1.5,0.5,2016-03-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.43,85.593,73.71,365,NA,NA,NA,NA,NA,NA,515.6210347,360.939771,1.903333333,0.998499752,2.729394,0.4204789,NA,NA,3.465524,0.5518677,2.473078,0.3871569,NA,NA
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,1,Surface,0.1,0.5,0.5,2016-03-03 00:00:00,-50.841,-49.684,0.578516205,-0.008,-0.008,0,-0.008,-0.008418252,-38.126,25.44,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,219581.6,21958.16,-19644.91556,7500.06,-8558.933333,NA,0.033528952,0.001406,0.023939631,-13.6,22.8,14.64,13.01,13.01,9.74,301,561.6626329,1.05E-05,0.000169103,460.6294565,0.000736234,0.031811419,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,78.59417933,12.32908872,2.945467,0.4559801,2.474409,0.3903653,16837.8674,2606.626542
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,1,Surface,0.1,0.5,0.5,2016-03-03 00:00:00,-49.113,NA,NA,NA,-0.008,0,-0.008,NA,-41.028,25.44,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,277595.96,27759.596,-19644.91556,8036.83,-8558.933333,NA,0.033528952,0.001406,0.023939631,-13.2,22.77,14.5,15.32,15.32,11.47,301,561.6626329,1.13E-05,0.000181208,460.6294565,0.00093075,0.040372071,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,84.22041764,13.21167814,2.945467,0.4559801,2.474409,0.3903653,21369.04307,3308.086085
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,1,Surface,0.1,0.5,0.5,2016-03-03 00:00:00,-49.098,NA,NA,NA,-0.008,0,-0.008,NA,-40.277,25.44,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,264967.32,26496.732,-19644.91556,7202.93,-8558.933333,NA,0.033528952,0.001406,0.023939631,-13.01,22.77,14.97,3.05,3.05,2.29,301,561.6626329,1.01E-05,0.000162402,460.6294565,0.000888408,0.038508577,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,75.47976499,11.84052976,2.945467,0.4559801,2.474409,0.3903653,20382.69096,3155.391475
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,5,Bottom,0.25,0.5,0.5,2016-03-03 00:00:00,-49.436,-49.524,0.159199037,NA,NA,NA,NA,NA,-40.701,25.44,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,272456.29,27245.629,-19644.91556,7226.69,-8558.933333,NA,0.033528952,0.001406,0.023939631,NA,NA,NA,2.55,2.55,1.91,301,561.6626329,1.02E-05,0.000162937,460.6294565,0.000913517,0.039613657,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,75.72880913,11.87959737,2.945467,0.4559801,2.474409,0.3903653,20967.61233,3245.941634
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,5,Bottom,0.25,0.5,0.5,2016-03-03 00:00:00,-49.833,NA,NA,NA,NA,NA,NA,NA,-37.678,25.44,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,203270.32,20327.032,-19644.91556,6032.98,-8558.933333,NA,0.033528952,0.001406,0.023939631,NA,NA,NA,2.17,2.17,1.62,301,561.6626329,8.48E-06,0.000136017,460.6294565,0.000681544,0.029404511,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,63.21675195,9.916827812,2.945467,0.4559801,2.474409,0.3903653,15563.88497,2409.40463
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,5,Bottom,0.25,0.5,0.5,2016-03-03 00:00:00,-49.303,NA,NA,NA,NA,NA,NA,NA,-41.002,25.44,0,298.59,0.016,6.07,0.8,96.6,Sulfate reduction,16.8,0,0,0,NA,198016.15,19801.615,-19644.91556,5628.63,-8558.933333,NA,0.033528952,0.001406,0.023939631,NA,NA,NA,1.27,1.27,0.95,301,561.6626329,7.91E-06,0.000126898,460.6294565,0.000663927,0.028629201,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,58.97849449,9.251971295,2.945467,0.4559801,2.474409,0.3903653,15153.51128,2345.875743
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,6,Sediment,0.5,0.5,0.5,2016-03-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162,2.712,1.95,301,NA,NA,NA,NA,NA,NA,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,NA,NA,2.945467,0.4559801,2.474409,0.3903653,NA,NA
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,6,Sediment,0.5,0.5,0.5,2016-03-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,2.23,1.65,301,NA,NA,NA,NA,NA,NA,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,NA,NA,2.945467,0.4559801,2.474409,0.3903653,NA,NA
AnRe.2,Falling,2,12.65222,104.14899,Edge,0.069125,-9.043112,-8.973987,0,Central,6,Sediment,0.5,0.5,0.5,2016-03-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.118,1.388,1.01,301,NA,NA,NA,NA,NA,NA,561.6626329,460.6294565,1.903333333,0.998499752,2.586368,0.4057242,NA,NA,2.945467,0.4559801,2.474409,0.3903653,NA,NA
